image_name,gender,age_group,emoticon,ornaments,character_name,face_pos_1x,face_pos_1y,face_pos_2x,face_pos_2y
data (6991).jpg,2,3,4,5,-1,1844,591,1967,742
data (6992).jpg,1,4,5,1,-1,1165,244,1313,391
data (6993).jpg,1,4,3,1,-1,965,188,1462,754
data (6995).jpg,2,4,4,5,-1,582,417,775,664
data (6996).jpg,1,3,5,5,-1,524,564,644,714
data (6997).jpg,1,3,5,5,-1,401,737,593,939
data (6998).jpg,1,3,6,1,-1,396,737,701,1095
data (6999).jpg,1,3,4,1,-1,483,1045,703,1284
data (6999).jpg,1,3,4,5,-1,759,1218,1061,1710
data (6999).jpg,2,4,4,5,-1,113,1430,406,1805
data (7000).jpg,1,3,6,5,-1,460,503,833,971
data (7001).jpg,1,3,6,5,-1,498,450,869,937
data (7002).jpg,1,3,6,5,-1,317,436,567,806
data (7003).jpg,1,3,5,5,-1,958,360,1276,725
data (7004).jpg,1,3,5,5,-1,1016,288,1455,830
data (7005).jpg,1,3,5,5,-1,965,334,1295,717
data (7006).jpg,1,3,5,5,-1,1318,310,1571,668
data (7008).jpg,1,3,5,1,-1,180,765,615,1248
data (7009).jpg,1,3,4,1,-1,266,920,746,1418
data (7010).jpg,1,3,4,1,-1,296,992,646,1332
data (7011).jpg,2,1,4,5,-1,735,1189,978,1448
data (7012).jpg,1,4,6,5,-1,590,365,870,696
data (7013).jpg,2,3,5,2,-1,398,819,833,1358
data (7014).jpg,2,3,5,5,-1,429,617,656,869
data (7016).jpg,1,4,4,1,-1,434,438,606,647
data (7017).jpg,2,4,3,5,-1,376,767,521,910
data (7018).jpg,1,5,4,1,-1,268,696,359,798
data (7019).jpg,1,4,5,5,-1,414,510,721,1130
data (7020).jpg,1,4,6,5,-1,137,535,600,1154
data (7021).jpg,1,4,6,5,-1,265,556,702,1160
data (7023).jpg,1,4,3,5,-1,274,615,705,1226
data (7024).jpg,1,5,5,1,-1,442,1019,693,1286
data (7025).jpg,1,5,4,5,-1,145,863,252,976
data (7027).jpg,1,4,5,5,-1,668,129,868,412
data (7027).jpg,1,4,5,5,-1,236,261,317,356
data (7028).jpg,1,3,3,1,-1,394,878,818,1367
data (7029).jpg,1,3,2,1,-1,265,848,746,1293
data (7030).jpg,1,3,5,1,-1,274,1047,1056,1878
data (7031).jpg,1,3,5,1,-1,271,1076,1065,1884
data (7032).jpg,1,3,5,1,-1,775,1025,1010,1310
data (7033).jpg,1,3,5,6,-1,133,443,578,919
data (7034).jpg,1,3,5,1,-1,381,455,850,941
data (7035).jpg,1,3,5,1,-1,255,725,802,1288
data (7036).jpg,1,3,4,1,-1,337,747,852,1338
data (7037).jpg,1,3,6,1,-1,360,736,881,1330
data (7041).jpg,1,3,4,4,-1,350,747,550,937
data (7042).jpg,2,3,4,1,-1,391,710,709,1101
data (7043).jpg,2,3,4,1,-1,254,659,845,1310
data (7044).jpg,2,3,4,1,-1,337,764,772,1266
data (7045).jpg,2,3,4,1,-1,436,746,712,1076
data (7046).jpg,1,5,6,5,-1,1021,321,1324,637
data (7047).jpg,1,5,5,5,-1,1098,284,1386,764
data (7049).jpg,1,5,5,5,-1,1178,195,1729,974
data (7050).jpg,1,5,6,1,-1,700,222,1294,825
data (7051).jpg,1,5,3,5,-1,1214,221,1570,656
data (7052).jpg,1,5,5,5,-1,1378,277,1471,377
data (7053).jpg,1,4,5,5,-1,1667,174,1795,317
data (7053).jpg,1,4,5,5,-1,626,265,720,381
data (7056).jpg,1,3,5,5,-1,1296,107,1714,561
data (7057).jpg,1,4,5,5,-1,1284,267,1583,600
data (7060).jpg,2,3,5,2,-1,205,1110,343,1273
data (7066).jpg,2,3,6,5,-1,506,710,750,1083
data (7075).jpg,2,3,5,2,-1,475,1032,595,1172
data (7086).jpg,2,3,4,1,-1,441,590,906,1126
data (7090).jpg,2,3,5,1,-1,551,1008,674,1127
data (7104).jpg,2,3,2,5,-1,278,959,674,1330
data (7105).jpg,2,3,5,6,-1,286,706,816,1240
data (7106).jpg,2,3,5,6,-1,431,1006,566,1142
data (7110).jpg,2,3,5,2,-1,314,971,409,1101
data (7111).jpg,2,3,5,1,-1,273,1038,448,1231
data (7129).jpg,2,3,5,2,-1,394,1207,546,1344
data (7130).jpg,2,3,5,1,-1,162,834,646,1381
data (7132).jpg,2,3,4,1,-1,416,853,800,1248
data (7134).jpg,2,3,5,2,-1,303,737,466,952
data (7135).jpg,2,3,5,2,-1,261,1832,341,1951
data (7144).jpg,2,3,5,2,-1,594,769,761,952
data (7153).jpg,2,3,4,1,-1,417,1072,751,1406
data (7159).jpg,2,3,5,2,-1,502,1080,688,1275
data (7170).jpg,2,3,5,2,-1,702,1844,912,2068
data (7176).jpg,2,3,5,1,-1,331,1675,407,1769
data (7180).jpg,2,3,5,2,-1,312,597,407,710
data (7186).jpg,1,3,4,1,-1,198,693,874,1434
data (7187).jpg,1,3,4,1,-1,281,695,957,1434
data (7188).jpg,1,3,4,1,-1,245,732,861,1420
data (7189).jpg,1,3,4,1,-1,207,703,826,1393
data (7190).jpg,1,3,1,5,-1,494,1071,640,1249
data (7191).jpg,1,5,4,5,-1,249,849,676,1340
data (7194).jpg,2,3,1,1,-1,206,845,402,1059
data (7195).jpg,1,4,5,6,-1,218,661,472,1045
data (7196).jpg,1,3,5,1,-1,501,775,677,945
data (7197).jpg,1,3,5,1,-1,1044,274,1292,572
data (7198).jpg,1,3,4,1,-1,1047,268,1330,581
data (7199).jpg,1,5,3,5,-1,1063,266,1296,559
data (7200).jpg,1,5,3,5,-1,965,264,1226,567
data (7201).jpg,1,3,4,1,-1,1059,274,1308,566
data (7202).jpg,1,4,5,5,-1,614,845,784,1025
data (7203).jpg,1,4,4,5,-1,351,650,540,947
data (7204).jpg,1,4,4,5,-1,355,642,547,956
data (7205).jpg,1,4,1,5,-1,258,729,383,888
data (7206).jpg,1,4,4,1,-1,764,897,902,1071
data (7206).jpg,1,4,4,1,-1,362,888,482,1042
data (7206).jpg,1,4,5,5,-1,234,920,328,1049
data (7207).jpg,1,5,3,5,-1,541,782,770,1118
data (7209).jpg,1,4,6,5,-1,475,933,754,1264
data (7210).jpg,1,4,5,1,-1,687,858,873,1086
data (7211).jpg,1,4,5,1,-1,415,921,718,1280
data (7212).jpg,1,3,6,5,-1,246,1036,453,1282
data (7213).jpg,1,4,5,1,-1,320,918,608,1293
data (7214).jpg,1,4,6,1,-1,424,994,758,1334
data (7215).jpg,1,4,6,1,-1,468,879,624,1036
data (7216).jpg,1,4,2,5,-1,377,901,597,1151
data (7217).jpg,1,4,6,1,-1,523,876,659,1037
data (7217).jpg,1,4,6,1,-1,993,900,1080,1054
data (7218).jpg,1,4,5,1,-1,507,934,761,1239
data (7219).jpg,1,4,6,1,-1,448,914,750,1226
data (7220).jpg,1,4,5,1,-1,447,881,591,1046
data (7221).jpg,1,5,2,5,-1,703,919,872,1222
data (7222).jpg,1,4,5,5,-1,438,850,668,1143
data (7223).jpg,1,3,5,1,-1,1102,190,1364,502
data (7224).jpg,1,3,5,1,-1,1090,194,1352,539
data (7227).jpg,1,3,1,5,-1,402,891,705,1273
data (7228).jpg,1,3,1,5,-1,374,866,682,1260
data (7229).jpg,1,3,1,5,-1,376,865,644,1190
data (7230).jpg,1,5,4,5,-1,414,935,712,1300
data (7231).jpg,1,4,1,5,-1,487,1371,663,1616
data (7232).jpg,1,3,5,5,-1,675,737,800,881
data (7233).jpg,2,2,3,5,-1,502,736,720,974
data (7234).jpg,1,4,5,1,-1,1063,286,1325,595
data (7235).jpg,2,3,5,6,-1,389,403,654,663
data (7236).jpg,2,3,5,6,-1,146,273,442,586
data (7237).jpg,1,3,6,1,-1,342,584,695,992
data (7238).jpg,2,3,4,1,-1,388,836,733,1173
data (7239).jpg,2,3,4,1,-1,409,855,767,1180
data (7240).jpg,1,3,5,5,-1,352,403,616,755
data (7241).jpg,1,5,4,5,-1,376,1031,619,1255
data (7242).jpg,2,4,6,5,-1,263,982,718,1578
data (7243).jpg,2,4,6,5,-1,307,974,793,1604
data (7244).jpg,1,3,6,5,-1,488,1125,865,1625
data (7245).jpg,1,5,4,5,-1,480,1096,951,1778
data (7246).jpg,1,5,6,5,-1,81,1011,692,1746
data (7247).jpg,1,3,5,1,-1,367,759,832,1326
data (7249).jpg,1,3,3,1,-1,297,742,788,1275
data (7250).jpg,1,4,5,5,-1,608,523,746,718
data (7251).jpg,1,4,5,5,-1,667,781,835,998
data (7252).jpg,1,4,4,5,-1,738,537,928,769
data (7252).jpg,1,4,5,5,-1,73,681,252,936
data (7253).jpg,1,4,5,5,-1,412,98,701,465
data (7254).jpg,1,3,6,1,-1,149,715,844,1440
data (7255).jpg,1,3,6,1,-1,79,830,798,1483
data (7256).jpg,1,3,2,1,-1,182,776,845,1476
data (7257).jpg,2,3,5,1,-1,1706,9,2012,315
data (7258).jpg,1,3,5,5,-1,485,822,766,1128
data (7261).jpg,1,4,5,5,-1,339,547,505,742
data (7262).jpg,1,4,5,5,-1,378,626,648,968
data (7264).jpg,1,4,4,1,-1,1142,153,1351,372
data (7265).jpg,1,4,5,5,-1,520,206,701,415
data (7267).jpg,1,4,5,5,-1,1070,467,1555,1077
data (7268).jpg,1,4,5,5,-1,932,170,1657,907
data (7269).jpg,1,4,4,5,-1,1142,307,1416,557
data (7270).jpg,1,4,5,5,-1,1011,252,1168,558
data (7271).jpg,1,4,3,5,-1,879,120,1383,738
data (7273).jpg,2,5,5,5,-1,1065,204,1274,468
data (7275).jpg,1,4,1,5,-1,672,159,1140,848
data (7276).jpg,1,5,5,5,-1,289,970,456,1177
data (7281).jpg,1,2,5,1,-1,230,682,451,863
data (7282).jpg,1,4,5,1,-1,338,901,706,1289
data (7283).jpg,1,3,4,1,-1,184,743,657,1265
data (7284).jpg,1,5,4,5,-1,315,732,434,891
data (7285).jpg,1,3,4,5,-1,453,804,609,962
data (7286).jpg,1,4,5,5,-1,437,717,667,1004
data (7287).jpg,1,4,5,5,-1,308,882,777,1462
data (7288).jpg,2,3,4,2,-1,805,1062,914,1186
data (7290).jpg,1,3,5,5,-1,236,1229,460,1501
data (7292).jpg,1,4,5,5,-1,288,1006,793,1595
data (7294).jpg,2,5,3,5,-1,407,771,585,960
data (7296).jpg,2,3,4,1,-1,135,1260,243,1367
data (7296).jpg,2,3,4,1,-1,508,1300,620,1414
data (7296).jpg,2,3,4,1,-1,838,1312,954,1431
data (7296).jpg,2,3,4,1,-1,101,519,163,581
data (7296).jpg,2,3,4,1,-1,321,545,390,603
data (7296).jpg,2,3,4,1,-1,527,550,594,619
data (7298).jpg,1,3,3,5,-1,400,798,556,1030
data (7300).jpg,1,3,5,1,-1,412,1147,590,1307
data (7301).jpg,1,3,5,1,-1,7,1215,312,1552
data (7302).jpg,1,3,5,1,-1,567,745,791,981
data (7303).jpg,2,3,3,5,-1,322,314,595,679
data (7304).jpg,2,3,1,5,-1,295,457,485,742
data (7305).jpg,2,3,1,5,-1,260,536,546,900
data (7306).jpg,2,3,1,5,-1,469,450,750,841
data (7309).jpg,2,3,1,1,-1,427,879,739,1243
data (7310).jpg,2,3,1,5,-1,258,570,627,1002
data (7311).jpg,1,4,5,1,-1,515,744,601,843
data (7311).jpg,1,3,5,5,-1,978,860,1047,944
data (7311).jpg,1,3,5,5,-1,800,885,875,969
data (7311).jpg,1,3,3,5,-1,670,881,746,959
data (7311).jpg,1,3,4,5,-1,307,864,385,964
data (7311).jpg,1,3,5,5,-1,131,846,207,920
data (7311).jpg,1,3,5,5,-1,37,619,115,702
data (7311).jpg,1,4,5,5,-1,269,603,346,680
data (7312).jpg,1,4,5,1,-1,452,501,791,895
data (7314).jpg,2,3,3,5,-1,324,1058,578,1326
data (7315).jpg,1,3,4,1,-1,403,765,619,1023
data (7317).jpg,1,2,5,5,-1,924,239,1223,664
data (7317).jpg,1,4,5,5,-1,235,661,450,955
data (7318).jpg,1,3,4,5,-1,1330,278,1535,538
data (7319).jpg,1,3,4,1,-1,1173,406,1373,646
data (7320).jpg,1,2,4,5,-1,1328,590,1648,990
data (7321).jpg,1,3,6,5,-1,787,45,1389,843
data (7323).jpg,1,5,4,5,-1,425,107,716,518
data (7326).jpg,1,4,5,5,-1,1004,137,1382,580
data (7326).jpg,1,4,5,1,-1,1675,140,1995,544
data (7328).jpg,1,4,5,5,-1,756,386,911,555
data (7328).jpg,1,4,5,5,-1,1216,248,1414,492
data (7329).jpg,1,4,4,5,-1,539,370,652,510
data (7330).jpg,1,4,4,5,-1,1001,226,1255,537
data (7331).jpg,1,4,6,5,-1,903,174,1337,661
data (7332).jpg,1,4,1,5,-1,1120,279,1292,538
data (7333).jpg,1,4,4,5,-1,895,256,1280,709
data (7334).jpg,1,4,4,5,-1,1250,315,1347,432
data (7335).jpg,2,3,5,1,-1,932,344,1026,460
data (7336).jpg,1,4,4,5,-1,1170,72,1661,661
data (7337).jpg,1,3,5,5,-1,401,368,508,495
data (7338).jpg,1,3,5,5,-1,600,292,701,427
data (7339).jpg,2,1,4,5,-1,679,655,757,738
data (7341).jpg,1,4,5,5,-1,1213,226,1491,577
data (7342).jpg,1,4,4,1,-1,1328,230,1689,628
data (7343).jpg,1,4,4,1,-1,993,435,1289,837
data (7344).jpg,1,4,4,1,-1,1916,475,2030,616
data (7345).jpg,1,4,3,5,-1,1031,350,1366,736
data (7346).jpg,1,4,4,5,-1,518,390,1186,1077
data (7347).jpg,1,4,4,5,-1,1040,143,1574,856
data (7348).jpg,1,4,4,5,-1,1076,187,1612,847
data (7350).jpg,1,4,5,5,-1,1090,255,1192,375
data (7352).jpg,2,4,4,5,-1,736,286,862,442
data (7354).jpg,1,3,1,5,-1,760,518,916,712
data (7354).jpg,1,3,6,5,-1,1397,507,1491,625
data (7355).jpg,1,3,4,5,-1,868,498,1030,702
data (7355).jpg,1,3,6,5,-1,1477,483,1578,613
data (7357).jpg,2,4,4,5,-1,1020,275,1348,621
data (7358).jpg,1,5,5,5,-1,1146,459,1340,635
data (7359).jpg,1,4,5,5,-1,1064,189,1340,620
data (7360).jpg,1,4,3,5,-1,933,138,1594,912
data (7361).jpg,1,4,4,5,-1,1578,317,1715,502
data (7362).jpg,1,4,5,5,-1,784,272,1064,603
data (7363).jpg,1,3,5,1,-1,539,766,804,1068
data (7364).jpg,1,5,5,5,-1,366,757,966,1523
data (7365).jpg,2,1,4,5,-1,372,228,612,545
data (7365).jpg,2,1,6,5,-1,586,933,681,1084
data (7365).jpg,2,5,6,5,-1,292,1756,609,2128
data (7366).jpg,1,5,5,5,-1,9,648,82,735
data (7366).jpg,1,5,5,1,-1,308,637,383,721
data (7366).jpg,1,5,4,5,-1,422,641,480,715
data (7366).jpg,1,3,5,1,-1,488,891,630,990
data (7367).jpg,1,3,5,1,-1,360,500,495,682
data (7368).jpg,1,4,5,1,-1,649,810,759,1002
data (7368).jpg,1,4,5,1,-1,151,826,278,985
data (7368).jpg,1,4,5,1,-1,849,671,936,816
data (7368).jpg,1,4,5,5,-1,231,740,354,880
data (7369).jpg,1,5,4,5,-1,402,777,566,971
data (7372).jpg,2,3,4,1,-1,269,379,749,898
data (7373).jpg,2,3,4,1,-1,471,552,778,905
data (7374).jpg,1,3,4,1,-1,394,588,744,1048
data (7375).jpg,1,3,4,1,-1,364,612,708,1057
data (7376).jpg,2,4,4,5,-1,416,762,763,1181
data (7380).jpg,2,3,4,1,-1,594,708,783,908
data (7380).jpg,1,3,4,1,-1,287,1047,419,1198
data (7381).jpg,1,3,4,1,-1,80,515,259,749
data (7381).jpg,2,3,4,1,-1,870,635,1056,871
data (7381).jpg,2,4,5,5,-1,482,710,574,835
data (7382).jpg,2,3,4,1,-1,566,978,858,1272
data (7383).jpg,1,4,3,1,-1,442,789,661,1057
data (7384).jpg,1,3,6,1,-1,422,587,679,879
data (7387).jpg,1,5,4,5,-1,245,1077,381,1245
data (7388).jpg,1,5,4,5,-1,212,1079,343,1261
data (7389).jpg,1,5,4,5,-1,200,1074,316,1242
data (7390).jpg,1,4,4,1,-1,269,826,578,1195
data (7391).jpg,1,4,4,1,-1,264,814,568,1181
data (7392).jpg,1,3,4,5,-1,401,847,758,1227
data (7393).jpg,1,5,4,1,-1,336,716,462,931
data (7394).jpg,1,4,5,1,-1,483,601,739,924
data (7395).jpg,1,4,4,1,-1,492,562,741,904
data (7396).jpg,1,3,4,5,-1,282,661,441,873
data (7398).jpg,1,4,1,5,-1,533,325,752,636
data (7399).jpg,1,3,6,5,-1,610,858,721,992
data (7400).jpg,1,4,5,1,-1,258,882,373,1036
data (7401).jpg,1,4,3,1,-1,570,777,805,1101
data (7402).jpg,1,3,6,5,-1,424,841,634,1116
data (7403).jpg,1,4,3,1,-1,489,805,810,1161
data (7404).jpg,1,4,5,2,-1,557,671,786,923
data (7405).jpg,1,3,3,5,-1,390,857,668,1223
data (7406).jpg,1,5,6,1,-1,132,214,569,622
data (7407).jpg,2,5,4,5,-1,151,498,629,1056
data (7408).jpg,2,4,3,5,-1,284,768,406,936
data (7408).jpg,1,3,4,5,-1,682,769,762,886
data (7408).jpg,2,3,1,1,-1,139,985,208,1060
data (7409).jpg,2,3,1,1,-1,130,999,192,1076
data (7409).jpg,2,5,5,1,-1,270,749,388,878
data (7410).jpg,2,4,6,5,-1,358,785,431,889
data (7411).jpg,1,3,5,6,-1,303,774,732,1146
data (7413).jpg,1,4,4,1,-1,345,744,777,1250
data (7414).jpg,2,3,6,1,-1,423,864,514,975
data (7415).jpg,1,4,4,5,-1,857,1174,973,1298
data (7415).jpg,1,5,4,1,-1,722,1062,798,1172
data (7415).jpg,2,4,4,1,-1,618,938,687,1025
data (7415).jpg,1,4,4,5,-1,491,911,564,1003
data (7415).jpg,2,4,4,1,-1,338,913,405,992
data (7415).jpg,2,5,4,1,-1,283,1045,365,1140
data (7415).jpg,2,5,4,5,-1,423,1071,498,1161
data (7416).jpg,2,3,5,5,-1,178,1085,250,1170
data (7416).jpg,2,3,5,5,-1,739,1054,800,1120
data (7417).jpg,1,3,5,5,-1,419,488,845,990
data (7418).jpg,1,3,1,5,-1,408,571,864,1059
data (7419).jpg,1,3,5,5,-1,718,482,1031,827
data (7420).jpg,1,3,4,5,-1,309,536,788,1081
data (7421).jpg,1,4,5,1,-1,365,794,607,1050
data (7424).jpg,1,4,6,5,-1,628,118,1014,648
data (7426).jpg,2,4,1,5,-1,460,260,701,579
data (7428).jpg,1,4,5,1,-1,1101,274,1240,446
data (7430).jpg,1,4,5,5,-1,1015,336,1306,731
data (7431).jpg,1,3,5,5,-1,651,263,1396,1037
data (7434).jpg,2,3,4,1,-1,1090,188,1486,620
data (7437).jpg,2,3,4,5,-1,1040,189,1612,985
data (7437).jpg,2,3,5,5,-1,1809,164,2154,659
data (7439).jpg,1,5,5,5,-1,1344,327,1562,600
data (7440).jpg,2,3,5,1,-1,346,537,579,775
data (7441).jpg,2,3,3,1,-1,449,696,627,889
data (7442).jpg,2,3,4,1,-1,457,699,660,899
data (7443).jpg,1,4,5,1,-1,673,746,843,968
data (7444).jpg,1,4,5,6,-1,605,676,863,929
data (7445).jpg,1,4,5,1,-1,400,926,675,1253
data (7446).jpg,1,4,5,5,-1,458,613,603,786
data (7447).jpg,1,3,6,1,-1,308,664,631,987
data (7449).jpg,1,3,4,5,-1,62,887,125,952
data (7449).jpg,1,3,5,5,-1,921,897,998,987
data (7450).jpg,1,3,5,5,-1,600,606,770,768
data (7451).jpg,1,3,5,5,-1,395,511,601,748
data (7452).jpg,1,3,1,5,-1,344,659,649,1008
data (7453).jpg,2,3,5,2,-1,375,1109,456,1191
data (7454).jpg,2,3,5,2,-1,395,1211,579,1424
data (7455).jpg,1,4,5,5,-1,456,841,750,1191
data (7456).jpg,1,4,6,5,-1,464,831,747,1177
data (7457).jpg,1,4,4,1,-1,510,646,746,1012
data (7458).jpg,2,3,1,5,-1,421,488,659,821
data (7459).jpg,1,3,6,1,-1,913,293,1336,726
data (7460).jpg,1,3,6,1,-1,927,259,1347,705
data (7461).jpg,1,3,6,1,-1,969,268,1359,711
data (7462).jpg,1,3,6,5,-1,452,249,665,556
data (7462).jpg,1,3,4,5,-1,586,741,654,816
data (7463).jpg,2,2,3,1,-1,328,828,976,1450
data (7464).jpg,2,2,3,1,-1,274,789,945,1469
data (7465).jpg,2,2,3,1,-1,280,903,926,1533
data (7466).jpg,2,2,3,1,-1,391,861,949,1456
data (7467).jpg,1,3,6,1,-1,481,913,691,1153
data (7468).jpg,2,3,3,5,-1,308,755,712,1188
data (7469).jpg,1,4,5,1,-1,316,1150,742,1561
data (7470).jpg,1,4,6,5,-1,536,784,644,923
data (7473).jpg,1,3,5,1,-1,493,220,615,392
data (7474).jpg,1,3,5,2,-1,197,154,797,911
data (7475).jpg,2,4,4,5,-1,414,710,698,1051
data (7482).jpg,2,3,4,1,-1,387,772,827,1264
data (7483).jpg,2,3,4,1,-1,202,758,641,1259
data (7484).jpg,1,5,5,2,-1,172,581,694,1191
data (7485).jpg,1,3,5,1,-1,288,772,511,915
data (7485).jpg,1,5,5,5,-1,216,215,401,331
data (7486).jpg,1,3,5,1,-1,544,408,821,733
data (7486).jpg,1,5,5,5,-1,1564,262,1783,514
data (7487).jpg,1,3,3,1,-1,627,706,819,933
data (7488).jpg,1,4,5,5,-1,417,1268,712,1656
data (7489).jpg,2,4,4,5,-1,552,1200,739,1417
data (7490).jpg,1,3,4,5,-1,416,434,602,620
data (7491).jpg,2,3,1,5,-1,891,285,1302,772
data (7493).jpg,1,5,5,1,-1,497,855,754,1225
data (7494).jpg,1,5,5,1,-1,460,902,772,1256
data (7496).jpg,1,1,4,5,-1,397,844,675,1181
data (7497).jpg,1,5,5,1,-1,273,699,669,1128
data (7498).jpg,1,3,5,1,-1,287,809,683,1193
data (7499).jpg,1,3,6,1,-1,224,473,557,830
data (7500).jpg,1,4,4,5,-1,413,711,728,1105
data (7501).jpg,1,4,6,5,-1,500,809,640,1042
data (7502).jpg,1,3,5,5,-1,27,758,363,1216
data (7504).jpg,1,5,1,5,-1,1081,337,1334,623
data (7504).jpg,1,4,1,5,-1,1746,366,1953,585
data (7505).jpg,1,4,2,5,-1,936,153,1515,874
data (7506).jpg,1,4,5,5,-1,1089,402,1271,595
data (7506).jpg,1,3,5,5,-1,1881,324,1992,430
data (7506).jpg,1,4,5,5,-1,1794,324,1863,420
data (7507).jpg,1,4,5,5,-1,749,192,889,354
data (7507).jpg,1,4,5,5,-1,1238,441,1459,767
data (7508).jpg,1,4,6,5,-1,1360,200,1498,407
data (7509).jpg,1,5,5,1,-1,907,280,1040,504
data (7511).jpg,1,3,5,5,-1,568,191,1243,840
data (7514).jpg,1,4,5,5,-1,1225,254,1403,474
data (7515).jpg,1,4,5,5,-1,734,306,894,498
data (7515).jpg,1,4,6,5,-1,1399,321,1575,509
data (7515).jpg,1,4,5,5,-1,1744,382,1850,511
data (7515).jpg,1,4,5,5,-1,1982,407,2100,532
data (7516).jpg,1,4,6,5,-1,1262,437,1461,780
data (7517).jpg,1,4,6,5,-1,1183,518,1462,856
data (7518).jpg,1,4,5,5,-1,1154,284,1423,578
data (7519).jpg,1,5,5,1,-1,1334,302,1502,485
data (7520).jpg,1,4,6,1,-1,861,284,1142,673
data (7522).jpg,1,4,5,5,-1,998,222,1138,405
data (7527).jpg,1,3,5,5,-1,908,169,1071,413
data (7529).jpg,1,4,5,5,-1,595,260,834,589
data (7529).jpg,1,5,5,5,-1,947,239,1208,578
data (7532).jpg,1,4,5,5,-1,783,474,1028,734
data (7532).jpg,2,4,4,5,-1,1592,494,1798,746
data (7533).jpg,1,4,5,5,-1,1128,364,1605,877
data (7534).jpg,1,4,5,1,-1,1024,296,1340,652
data (7537).jpg,1,4,5,5,-1,1313,340,1528,692
data (7539).jpg,1,4,5,5,-1,987,305,1265,608
data (7540).jpg,1,4,4,5,-1,576,156,715,329
data (7540).jpg,1,4,4,5,-1,1527,434,1667,586
data (7540).jpg,1,4,5,5,-1,861,279,965,441
data (7541).jpg,1,5,3,5,-1,1102,344,1334,620
data (7541).jpg,1,4,5,5,-1,1751,381,1964,589
data (7544).jpg,1,4,6,1,-1,1138,317,1481,745
data (7545).jpg,1,4,6,1,-1,581,474,662,572
data (7545).jpg,1,4,5,5,-1,1497,269,1616,431
data (7548).jpg,1,5,6,1,-1,1055,234,1417,608
data (7549).jpg,1,5,3,5,-1,1017,334,1326,684
data (7550).jpg,1,3,5,5,-1,749,225,913,444
data (7550).jpg,1,3,5,5,-1,533,425,733,638
data (7550).jpg,1,3,5,5,-1,981,336,1082,442
data (7550).jpg,1,3,5,5,-1,1138,398,1268,558
data (7552).jpg,1,5,4,1,-1,274,946,780,1488
data (7558).jpg,1,4,1,5,-1,760,216,1362,900
data (7562).jpg,1,4,5,1,-1,1418,165,1913,754
data (7565).jpg,1,3,6,5,-1,800,363,1014,611
data (7566).jpg,1,4,6,5,-1,1057,271,1591,900
data (7569).jpg,1,4,6,5,-1,1332,230,1476,449
data (7570).jpg,1,4,5,5,-1,867,357,1276,843
data (7574).jpg,1,4,6,5,-1,1105,183,1256,356
data (7576).jpg,1,4,3,5,-1,1022,415,1554,1015
data (7577).jpg,1,4,3,5,-1,972,334,1485,970
data (7578).jpg,1,4,6,5,-1,1160,422,1420,804
data (7579).jpg,1,4,6,5,-1,1130,349,1583,933
data (7580).jpg,1,4,5,1,-1,894,277,1065,478
data (7581).jpg,1,3,5,5,-1,739,20,1650,1060
data (7582).jpg,1,3,5,5,-1,686,22,1744,1094
data (7583).jpg,1,4,6,1,-1,849,311,1149,673
data (7584).jpg,1,4,2,1,-1,895,271,1296,826
data (7587).jpg,1,4,6,1,-1,1538,308,1810,598
data (7588).jpg,1,3,5,5,-1,1402,355,1661,613
data (7590).jpg,1,3,5,5,-1,1210,402,1410,637
data (7592).jpg,1,4,4,5,-1,920,166,1330,664
data (7593).jpg,2,5,5,5,-1,1360,552,1594,838
data (7595).jpg,1,4,2,5,-1,1011,426,1469,898
data (7596).jpg,1,4,2,5,-1,902,374,1247,805
data (7597).jpg,1,4,5,5,-1,931,166,1401,687
data (7598).jpg,1,3,5,5,-1,560,306,679,453
data (7598).jpg,1,3,5,5,-1,917,109,1018,243
data (7598).jpg,1,3,5,5,-1,1349,68,1467,198
data (7598).jpg,2,3,5,5,-1,1762,315,1868,455
data (7601).jpg,1,4,5,5,-1,1391,105,1560,310
data (7602).jpg,1,5,3,5,-1,951,265,1100,432
data (7602).jpg,1,4,5,5,-1,1890,293,1986,439
data (7603).jpg,1,4,6,5,-1,731,291,983,600
data (7604).jpg,1,4,4,5,-1,793,261,1185,751
data (7605).jpg,1,4,6,5,-1,1384,221,1580,501
data (7606).jpg,1,4,5,5,-1,625,440,875,667
data (7607).jpg,2,4,2,5,-1,1719,330,1989,721
data (7607).jpg,2,4,3,5,-1,930,610,1170,969
data (7607).jpg,2,5,5,1,-1,234,596,458,925
data (7607).jpg,1,4,5,5,-1,369,230,636,510
data (7611).jpg,1,4,4,5,-1,530,298,634,431
data (7611).jpg,2,4,4,5,-1,955,404,1038,508
data (7611).jpg,1,4,6,5,-1,1261,345,1364,474
data (7611).jpg,1,4,3,5,-1,1825,202,1966,353
data (7611).jpg,2,4,4,5,-1,1391,382,1461,471
data (7613).jpg,1,3,5,5,-1,678,250,851,471
data (7613).jpg,1,3,5,5,-1,1535,207,1780,513
data (7614).jpg,2,4,5,5,-1,1501,324,1614,462
data (7615).jpg,1,5,3,5,-1,1607,414,1808,634
data (7615).jpg,1,4,3,1,-1,623,140,847,364
data (7616).jpg,1,3,5,5,-1,1623,188,1980,631
data (7618).jpg,1,4,5,5,-1,1029,234,1166,426
data (7619).jpg,2,3,4,1,-1,886,335,1012,489
data (7620).jpg,2,3,1,5,-1,1200,298,1296,411
